SeniorCitizen,tenure,MonthlyCharges,TotalCharges,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
0,1.2064976032430856,0.9717626351782166,1.5342134453265606,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False
0,-0.9516816739185228,-1.5192710680708021,-0.9362824445015808,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
0,1.5729808767233588,-1.3364733980525287,-0.2473557750430274,False,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False
0,-0.5851984004382496,-0.28289409994720643,-0.5779435133877563,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,-0.9516816739185228,0.3087056321119333,-0.7065078627186704,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
1,0.6364125111626608,1.7511454282561285,1.3937809388336642,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False
0,0.025607055362205634,-1.4943441130683104,-0.7228762133026682,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False
0,-0.21871512695797646,1.2343265612044643,0.17707423201373115,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,True,True,False,True,True,False,False
0,1.5322605130033284,1.3140928172124378,2.1656964693393865,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False
0,-0.62591876415828,-1.4827115340671475,-0.8498081395295178,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
0,0.35136996512244845,-0.3011738669490337,-0.01864006230059114,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
1,-1.0331224013585834,-0.5504434169739522,-0.8556760387954793,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,-0.2594354906780068,0.5230774451333633,-0.08426788303831757,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
0,-0.9109613101984924,-0.4357794239624898,-0.7744298997107577,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0,1.002895784642934,-0.3792783259568415,0.35747904478453013,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False
0,0.10704778280226633,-0.12502338493142473,-0.06589209323175434,True,True,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
0,-0.1779947632379461,0.5264010391336954,-0.01537521609246239,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
1,1.6137012404433893,1.4952286902305454,2.4939458718864014,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False
1,-0.21871512695797646,0.6659919871476498,0.013126008913636108,True,True,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
0,1.4100994218432374,-1.461108173064988,-0.38291307199540686,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True
0,-0.8702409464784621,-1.4760643460664828,-0.9108695875301991,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
0,1.4915401492832983,1.327387193213767,2.1797485438973467,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,True,False,False,False
0,0.7992939660427822,1.109691786192005,1.1972283731956332,False,True,True,True,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False
0,0.7992939660427822,0.5529897911363537,0.915326550941043,True,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,True,False,True,True,False,False
0,-0.3408762181180675,-1.4827115340671475,-0.8042767707891255,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
0,-0.8295205827584317,-1.4860351280674797,-0.8891186526571241,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False
0,-1.2774445836787656,-0.6784017859867437,-0.9862698871206358,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,-0.7073594915983407,-1.5093002860698053,-0.8828095579576317,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
0,-0.9516816739185228,0.9850570111795457,-0.6276221192033394,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False
0,-0.5851984004382496,0.8005975441611056,-0.30224048697427564,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False
0,1.369379058123207,-1.3165318340505352,-0.26304027270505215,False,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,True,False,False
0,0.5549717837226001,-0.2612907389450469,0.12366752478481151,True,True,True,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True
0,-1.2367242199587352,0.32033821111309646,-0.9443342611635204,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,-0.62591876415828,0.7308020701541287,-0.38364104446073294,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False
0,0.5956921474426305,-0.8130073430001998,-0.2139793404964123,True,True,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False
1,1.247217966963116,1.4536837652263923,2.0789574471072045,True,True,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False
0,-1.2774445836787656,-1.477726143066649,-0.9968806372970546,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True
0,1.5322605130033284,0.04115631508518757,1.152270558518831,False,False,True,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False
0,0.22920887396235737,-1.4727407520661506,-0.6611529721516904,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
0,1.0436161483629645,-1.3381351950526947,-0.3449702647117465,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False
0,1.125056875803025,-0.00038860991896550476,0.7763720491504753,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False
0,1.4508197855632678,0.7773323861587803,1.7068311586955385,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False
0,0.6364125111626608,-0.1383177609327537,0.31124176335048814,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False
0,0.10704778280226633,1.4005062612210766,0.6514916816895444,False,True,True,True,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False
0,1.5729808767233588,0.5097830691320341,1.458416069845946,True,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,True
0,0.9214550572028734,-0.26461433294537917,0.36718534432221067,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True
0,0.3920903288424788,1.1811490571991479,0.8573093514317252,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False
0,0.9621754209229036,1.069808658188018,1.3908249294290072,True,True,True,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,True,False,False
0,0.3106496014024181,-0.09012564792793624,0.10224748648688478,True,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False,False
1,1.6137012404433893,0.6659919871476498,1.703831029747528,True,True,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,True,True,False,False
0,-0.015113308357824713,0.8737166121684152,0.2976750037694119,False,True,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False
0,0.10704778280226633,0.682609957149311,0.28135077272876735,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
